1,2,0.1481481481481496
1,3,0.2074074074074091
2,3,0.20740740740740857
3,4,0.38252685675366316
3,5,0.4615460821646377
4,5,0.17913437998337972
4,6,0.44033164239349887
5,6,0.2883073398537322
5,7,0.4935280641466196
6,7,0.31094819905816606
6,8,0.9926798669066732
7,9,0.9239513445699002
8,10,0.7466099383625167
9,10,0.6644193530791467
10,11,0.0
