1,2.933333333333335
2,2.933333333333332
3,2.0455870160352467
4,7.744888273996918
5,9.441671405453516
6,9.882587814211385
7,9.21250565397118
8,9.243408014436065
9,8.798805172120188
10,4.274412098814042
11,0.0
