1,27.466666666666647
2,27.466666666666644
3,20.466781214203905
4,79.71734658811974
5,79.3511953853706
6,76.21330060546548
7,78.5747700867288
8,73.91187939780714
9,69.17103174603169
10,35.9157977417771
11,0.0
