1,2,49.41327663559345
1,3,52.46020294334448
2,3,52.46020294334452
3,4,59.80949260321479
3,5,65.16946132428976
4,5,66.64530579535509
4,6,72.43186603392792
5,6,70.66091300833565
5,7,71.44434898816336
6,7,69.4794712886898
6,8,56.23410843833528
7,9,52.25506543094168
8,10,49.1516848901385
9,10,44.753110833420074
10,11,0.0
